buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-4394.358542,8446.82244,136.0,3710.569255,68.0,2.415506,0.0,495.482678,0.110774,7347.157285,1.384107,0.0,0.0,1.384107,99000.0,22.133277,599.415506,199.805169,1468000.0,276.551703,75.0,0.0,0.0,trace0090.json
25000.0,-4677.383305,6645.808698,150.0,1473.946051,48.0,2.828982,0.0,450.1283,0.083201,6534.362492,1.249304,0.0,0.0,1.249304,90000.0,16.635532,599.828982,199.942994,1306500.0,249.78954,75.0,0.0,0.0,trace0091.json
25000.0,-5501.600637,8862.292895,148.0,4063.446559,52.0,1.67705,0.0,481.060699,0.101728,8127.92139,1.521158,0.0,0.0,1.521158,96000.0,20.300695,598.67705,199.559017,1622000.0,303.560727,75.0,0.0,0.0,trace0092.json
25000.0,-4958.021536,10093.184909,132.0,4201.999618,74.0,2.055424,0.0,450.709549,0.083309,7226.376436,1.338815,0.0,0.0,1.338815,90000.0,16.635532,599.055424,199.685141,1443000.0,267.341363,75.0,0.0,0.0,trace0093.json
25000.0,-4104.589087,7899.109859,132.0,2756.736146,73.0,2.060106,0.0,480.753095,0.101663,6808.164924,1.302856,0.0,0.0,1.302856,96000.0,20.300695,599.060106,199.686702,1359500.0,260.163031,75.0,0.0,0.0,trace0094.json
25000.0,-5572.604808,8036.066052,149.0,1918.328362,49.0,2.693507,0.0,450.229987,0.08322,7136.145296,1.331571,0.0,0.0,1.331571,90000.0,16.635532,599.693507,199.897836,1426500.0,266.178212,75.0,0.0,0.0,trace0095.json
25000.0,-3734.854183,7017.648067,138.0,3343.67013,64.0,3.607203,0.0,479.514729,0.101401,6768.150595,1.379535,0.0,0.0,1.379535,96000.0,20.300695,600.607203,200.202401,1355000.0,276.186261,230.0,0.0,0.0,trace0096.json
25000.0,-4088.622637,8140.836535,120.0,1989.69821,80.0,1.856306,0.0,465.888055,0.092517,7834.934607,1.468736,0.0,0.0,1.468736,93000.0,18.468114,598.856306,199.618769,1564000.0,293.187236,75.0,0.0,0.0,trace0097.json
25000.0,-4095.881931,8867.208612,126.0,3611.645785,78.0,2.016479,0.0,480.788108,0.10167,7820.319074,1.477402,0.0,0.0,1.477402,96000.0,20.300695,599.016479,199.67216,1561500.0,294.996101,75.0,0.0,0.0,trace0098.json
25000.0,-5389.891236,8715.251362,137.0,1958.081947,62.0,2.537916,0.0,450.34683,0.083242,7117.98184,1.353844,0.0,0.0,1.353844,90000.0,16.635532,599.537916,199.845972,1422500.0,270.560239,75.0,0.0,0.0,trace0099.json
